Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total
Hospital 785,Region 5,District 50,Instrument 11,19943,22235,21583,22249,0,0,0,0,0,0,0,0,86010
Hospital 785,Region 5,District 50,Instrument 15,375,375,524,1097,0,0,0,0,0,0,0,0,2371
Hospital 785,Region 5,No District Available,Instrument 11,23800,19688,19459,19699,19617,20837,20290,0,22168,23218,23095,22575,234446
Hospital 785,Region 5,No District Available,Instrument 7,0,0,0,0,0,0,0,22208,0,0,0,0,22208
Hospital 786,Region 5,District 50,Instrument 2,10940,10940,10940,10940,10940,10940,10940,10940,10940,10940,0,1280,110680
Hospital 786,Region 5,District 50,Instrument 3,0,0,0,0,0,0,0,0,0,0,0,442,442
Hospital 787,Region 2,District 39,Instrument 1,0,0,0,0,0,0,0,0,0,10,12,0,22
Hospital 787,Region 2,District 39,Instrument 2,0,0,0,0,0,0,0,0,0,164,189,0,353
Hospital 788,Region 1,District 12,Instrument 2,2244,2249,2386,2066,1749,2290,2218,2313,2082,2205,2017,2663,26482
Hospital 788,Region 1,District 12,Instrument 3,222,228,222,225,222,227,229,236,224,225,224,0,2484
Hospital 788,Region 1,District 12,Instrument 8,126,177,268,196,228,205,203,266,260,276,277,0,2482
Hospital 788,Region 1,District 13,Instrument 1,10,14,15,16,10,0,0,0,0,0,0,0,65
Hospital 788,Region 1,District 13,Instrument 2,533,618,875,760,619,1488,1441,1731,1327,1076,1215,1388,13071
Hospital 788,Region 1,District 13,Instrument 3,262,294,263,277,270,100,106,1268,62,141,224,65,3332
Hospital 788,Region 1,District 13,Instrument 4,512,453,465,450,427,0,0,0,0,0,0,0,2307
Hospital 788,Region 1,District 13,Instrument 5,471,548,596,562,553,1150,981,-2958,1099,1156,1178,1156,6492
Hospital 788,Region 1,District 13,Instrument 8,0,0,0,0,0,0,45,60,43,44,32,37,261
Hospital 788,Region 1,District 15,Instrument 1,10,8,9,6,8,9,8,9,8,7,8,8,98
Hospital 788,Region 1,District 15,Instrument 2,17,23,-41,-6,421,454,396,420,470,600,447,459,3660
Hospital 788,Region 1,District 15,Instrument 3,23,12,4,2,0,0,0,0,0,0,0,0,41
Hospital 788,Region 1,District 15,Instrument 5,199,199,199,199,0,0,0,0,0,0,0,0,796
Hospital 788,Region 1,District 15,Instrument 7,432,432,419,419,0,0,0,0,0,0,0,0,1702
Hospital 788,Region 1,District 17,Instrument 1,54,65,58,59,76,101,104,96,98,98,108,44,961
Hospital 788,Region 1,District 17,Instrument 2,2809,3106,3029,3532,2549,2849,2792,1939,2204,3342,3295,2359,33805
Hospital 788,Region 1,District 17,Instrument 3,276,284,260,226,296,0,0,0,0,0,0,0,1342
Hospital 788,Region 1,District 17,Instrument 4,54,41,31,34,35,0,0,0,0,0,0,0,195
Hospital 788,Region 1,District 18,Instrument 1,76,76,82,80,84,74,83,83,81,74,56,62,911
Hospital 788,Region 1,District 18,Instrument 2,911,957,1016,980,1009,995,1068,1113,1088,1103,1047,1150,12437
Hospital 788,Region 1,District 18,Instrument 3,0,0,0,0,0,0,0,64,57,13,26,111,271
Hospital 788,Region 1,District 18,Instrument 4,136,139,137,140,139,149,149,0,0,0,0,0,989
Hospital 788,Region 1,District 18,Instrument 6,0,0,0,0,0,0,0,15,-4,-56,67,-5,17
Hospital 788,Region 1,District 18,Instrument 8,4,4,4,-3,4,4,4,4,5,5,5,5,45
Hospital 788,Region 1,District 19,Instrument 1,141,143,139,146,160,88,101,84,77,95,86,75,1335
Hospital 788,Region 1,District 19,Instrument 2,1190,1050,1042,1074,1080,1155,1200,1033,1031,1051,980,985,12871
Hospital 788,Region 1,District 19,Instrument 7,187,315,244,151,213,0,0,0,8421,915,915,915,12276
Hospital 788,Region 1,District 28,Instrument 1,74,72,74,63,80,79,64,63,67,67,75,0,778
Hospital 788,Region 1,District 28,Instrument 2,2794,3079,3297,3298,3005,5378,1898,2049,2565,2083,1970,2301,33717
Hospital 788,Region 1,District 28,Instrument 3,356,357,356,356,356,565,284,299,224,174,174,174,3675
Hospital 788,Region 1,District 28,Instrument 4,292,292,292,292,292,554,278,274,274,-64,22,0,2798
Hospital 788,Region 1,District 28,Instrument 6,-31,202,228,224,200,344,-115,-80,-68,-92,-37,0,775
Hospital 788,Region 1,District 28,Instrument 8,45,45,45,45,44,44,44,44,44,45,46,48,539
Hospital 788,Region 1,District 3,Instrument 2,324,3256,3256,344,357,442,201,668,479,402,410,434,10573
Hospital 788,Region 1,District 34,Instrument 1,12,12,15,12,14,15,14,16,16,17,20,19,182
Hospital 788,Region 1,District 34,Instrument 2,297,227,249,244,221,220,283,237,302,316,365,313,3274
Hospital 788,Region 1,District 34,Instrument 3,50,50,50,50,50,50,50,53,50,50,51,50,604
Hospital 788,Region 1,District 34,Instrument 4,73,70,70,71,70,70,70,70,0,0,0,0,564
Hospital 788,Region 1,District 34,Instrument 7,20,28,28,28,28,28,28,28,28,28,28,28,328
Hospital 788,Region 1,District 34,Instrument 8,1,1,2,1,1,1,1,1,2,1,2,3,17
Hospital 788,Region 1,District 4,Instrument 2,1023,0,0,0,0,0,0,0,0,0,0,0,1023
Hospital 788,Region 1,District 41,Instrument 1,18,17,18,13,13,13,15,21,19,22,25,22,216
Hospital 788,Region 1,District 41,Instrument 2,383,394,390,378,265,401,428,400,384,360,410,392,4585
Hospital 788,Region 1,District 41,Instrument 3,599,599,1213,784,627,612,565,589,590,571,570,528,7847
Hospital 788,Region 1,District 50,Instrument 1,512,498,515,479,479,479,479,479,451,428,451,406,5656
Hospital 788,Region 1,District 50,Instrument 2,9975,12955,11006,9011,10370,9955,10372,8463,8769,-14723,6599,6890,89642
Hospital 788,Region 1,District 50,Instrument 3,1762,1489,1587,1660,1629,1709,1657,1872,1970,1850,1845,1862,20892
Hospital 788,Region 1,District 50,Instrument 5,10633,10911,11367,10375,10889,11092,10892,0,10800,11073,11235,9702,118969
Hospital 788,Region 1,District 50,Instrument 7,273,273,273,273,0,0,0,10513,0,0,0,0,11605
Hospital 788,Region 1,District 6,Instrument 2,0,0,0,0,529,612,587,540,507,462,1297,1264,5798
Hospital 788,Region 1,District 8,Instrument 1,71,80,69,73,70,0,0,0,0,0,0,0,363
Hospital 788,Region 1,District 8,Instrument 2,504,572,489,517,499,581,552,525,553,544,538,616,6490
Hospital 788,Region 1,District 9,Instrument 2,61,0,0,16,16,16,16,16,16,16,16,16,205
Hospital 789,Region 4,District 20,Instrument 1,0,17,0,8,0,18,0,8,0,12,0,22,85
Hospital 789,Region 4,District 20,Instrument 2,0,229,0,110,0,234,0,110,0,161,0,292,1136
Hospital 789,Region 4,District 20,Instrument 3,0,43,0,40,0,47,0,39,0,36,0,39,244
Hospital 789,Region 4,District 41,Instrument 1,809,781,863,592,700,700,692,700,693,735,813,757,8835
Hospital 789,Region 4,District 41,Instrument 2,8466,13846,10425,8800,11674,13127,11209,9214,8079,11825,11732,7580,125977
Hospital 789,Region 4,District 41,Instrument 3,7562,7602,7731,8492,7319,7658,6464,7071,7154,7133,8604,8232,91022
Hospital 789,Region 4,District 41,Instrument 5,17281,21698,17478,16859,16949,13581,15626,13640,13537,12242,12242,11820,182953
Hospital 789,Region 4,District 41,Instrument 8,26,17,22,30,19,22,22,21,17,17,17,23,253
Hospital 789,Region 4,District 50,Instrument 2,606,765,619,474,609,519,421,330,128,94,110,110,4785
Hospital 789,Region 4,District 50,Instrument 3,0,0,0,0,0,0,122,122,122,122,122,122,732
Hospital 79,Region 3,District 12,Instrument 2,4389,4530,5091,4700,4160,3982,4336,5106,4522,4816,4074,8301,58007
Hospital 79,Region 3,District 12,Instrument 3,3793,3835,3820,3806,3804,3812,3804,3812,3798,3899,3846,0,42029
Hospital 79,Region 3,District 17,Instrument 1,23,26,25,22,20,20,18,20,29,22,33,8,266
Hospital 79,Region 3,District 17,Instrument 2,119,120,111,110,0,73,84,91,97,98,84,107,1094
Hospital 79,Region 3,District 17,Instrument 3,0,0,0,0,111,0,0,0,0,0,0,0,111
Hospital 79,Region 3,District 32,Instrument 1,0,0,0,0,191,148,140,142,141,0,0,0,762
Hospital 79,Region 3,District 32,Instrument 2,2247,1692,2021,1679,1919,2206,2027,2112,1949,0,0,0,17852
Hospital 79,Region 3,District 32,Instrument 3,1649,1627,1607,1642,1578,1591,1618,1741,1616,0,0,0,14669
Hospital 79,Region 3,District 32,Instrument 4,42,45,25,42,0,0,0,0,0,0,0,0,154
Hospital 79,Region 3,District 32,Instrument 5,457,488,442,488,453,450,346,389,502,0,0,0,4015
Hospital 79,Region 3,District 32,Instrument 8,0,0,0,0,0,0,0,0,3,0,0,0,3
Hospital 79,Region 3,District 34,Instrument 1,228,231,236,213,239,266,264,292,258,243,292,271,3033
Hospital 79,Region 3,District 34,Instrument 2,2063,2213,1960,2000,1881,2278,1333,1833,2640,2554,3218,3054,27027
Hospital 79,Region 3,District 34,Instrument 3,1745,2343,1919,2238,2178,1980,1653,3077,1623,2620,1328,1348,24052
Hospital 79,Region 3,District 34,Instrument 4,1324,1140,959,970,781,829,793,776,0,0,0,0,7572
Hospital 79,Region 3,District 34,Instrument 5,156,171,155,171,172,168,167,112,90,115,111,98,1686
Hospital 79,Region 3,District 34,Instrument 7,256,256,256,256,256,256,256,256,256,256,258,256,3074
Hospital 79,Region 3,District 34,Instrument 8,406,789,537,650,617,400,297,540,241,270,16,16,4779
Hospital 79,Region 3,District 36,Instrument 2,0,1006,1006,1221,909,1065,928,827,1012,961,3952,1458,14345
Hospital 79,Region 3,District 39,Instrument 7,9,9,9,0,0,0,0,0,0,0,0,0,27
Hospital 79,Region 3,District 49,Instrument 2,5273,4498,4648,4727,4666,4770,4224,4424,4809,4508,5203,6054,57804
Hospital 79,Region 3,District 5,Instrument 2,823,958,958,1007,884,890,983,759,787,664,730,802,10245
Hospital 79,Region 3,District 7,Instrument 2,3383,3893,3893,2704,2555,2655,2560,2658,2495,2480,3041,2648,34965
Hospital 790,Region 2,District 12,Instrument 2,2119,2764,2197,1531,1740,1676,19845,1299,1290,1193,1134,4413,41201
Hospital 790,Region 2,District 12,Instrument 3,0,15,13,13,13,13,-13,0,0,0,0,0,54
Hospital 790,Region 2,District 12,Instrument 8,8,7,7,7,7,7,7,7,7,7,7,0,78
Hospital 790,Region 2,District 13,Instrument 1,92,216,557,661,566,0,0,0,0,0,0,0,2092
Hospital 790,Region 2,District 13,Instrument 2,1364,1891,7280,7296,6264,11526,11529,10801,10941,10436,-45917,6135,39546
Hospital 790,Region 2,District 13,Instrument 3,6123,-562,4335,4006,4433,506,383,167,515,1035,129,1781,22851
Hospital 790,Region 2,District 13,Instrument 4,0,-12,0,0,0,0,0,0,0,0,0,0,-12
Hospital 790,Region 2,District 13,Instrument 5,114,108,117,105,108,112,107,19,183,19,49,7,1048
Hospital 790,Region 2,District 13,Instrument 8,0,0,0,0,0,0,13,24,14,14,13,12,90
Hospital 790,Region 2,District 15,Instrument 1,4,4,5,3,3,4,4,3,4,3,5,0,42
Hospital 790,Region 2,District 15,Instrument 2,-73,-23,-44,-63,859,194,249,212,216,183,197,0,1907
Hospital 790,Region 2,District 15,Instrument 3,4,104,3,3,0,0,0,0,0,0,0,0,114
Hospital 790,Region 2,District 15,Instrument 7,212,232,239,239,0,0,0,0,0,0,0,0,922
Hospital 790,Region 2,District 16,Instrument 2,9396,9754,9514,9990,9672,9672,10599,9398,7499,9334,9362,9362,113552
Hospital 790,Region 2,District 18,Instrument 1,417,454,423,467,425,403,411,358,367,328,254,230,4537
Hospital 790,Region 2,District 18,Instrument 2,4885,5648,4942,5610,4924,5166,5273,4381,4480,4514,4279,4064,58166
Hospital 790,Region 2,District 18,Instrument 3,0,0,0,0,0,4,1,30,90,-62,-61,38,40
Hospital 790,Region 2,District 18,Instrument 4,108,96,102,99,97,93,82,0,0,0,0,0,677
Hospital 790,Region 2,District 18,Instrument 6,0,0,0,0,0,0,0,56,-17,-225,266,-16,64
Hospital 790,Region 2,District 18,Instrument 7,128,128,130,130,130,130,129,129,129,129,129,127,1548
Hospital 790,Region 2,District 19,Instrument 1,29,0,0,0,0,55,68,56,66,64,79,65,482
Hospital 790,Region 2,District 19,Instrument 2,1028,988,965,921,968,998,1009,907,980,843,1042,1033,11682
Hospital 790,Region 2,District 19,Instrument 7,108,101,95,185,139,0,0,0,0,0,0,0,628
Hospital 790,Region 2,District 20,Instrument 1,0,65,0,61,0,76,0,69,0,75,0,72,418
Hospital 790,Region 2,District 20,Instrument 2,0,873,0,822,0,1024,0,935,0,1012,0,964,5630
Hospital 790,Region 2,District 20,Instrument 3,0,1227,0,1593,0,1744,0,1452,0,1556,0,1539,9111
Hospital 790,Region 2,District 21,Instrument 2,1178,739,1804,1382,1380,674,537,297,353,178,391,346,9259
Hospital 790,Region 2,District 21,Instrument 3,0,0,0,0,0,0,129,88,173,117,114,157,778
Hospital 790,Region 2,District 21,Instrument 6,0,0,0,0,0,0,46,65,51,100,48,39,349
Hospital 790,Region 2,District 28,Instrument 1,37,31,45,31,39,40,38,35,33,29,35,0,393
Hospital 790,Region 2,District 28,Instrument 2,692,634,637,623,731,692,726,741,563,606,704,1051,8400
Hospital 790,Region 2,District 28,Instrument 3,9,5,5,5,5,5,5,5,5,5,5,96,155
Hospital 790,Region 2,District 28,Instrument 5,2793,48,148,158,134,132,138,134,177,179,186,0,4227
Hospital 790,Region 2,District 28,Instrument 6,408,1175,-120,492,467,471,476,459,459,708,431,0,5426
Hospital 790,Region 2,District 28,Instrument 7,0,2716,0,2668,2668,2668,2668,2668,2668,2700,2668,2885,26977
Hospital 790,Region 2,District 29,Instrument 2,0,0,0,441,267,91,65,41,84,72,0,0,1061
Hospital 790,Region 2,District 29,Instrument 3,0,0,0,43,43,-30,1,2,2,2,0,0,63
Hospital 790,Region 2,District 29,Instrument 4,0,0,0,707,243,-68,24,13,13,13,0,0,945
Hospital 790,Region 2,District 29,Instrument 5,0,0,0,0,0,0,2610,336,523,-436,356,319,3708
Hospital 790,Region 2,District 3,Instrument 2,4304,3972,3972,4364,4272,4267,4171,3977,3898,3882,4043,4040,49162
Hospital 790,Region 2,District 32,Instrument 1,0,0,0,0,40,35,32,30,34,29,33,30,263
Hospital 790,Region 2,District 32,Instrument 2,1297,1249,1375,1259,1243,2128,1758,841,1288,1062,1353,701,15554
Hospital 790,Region 2,District 32,Instrument 3,436,372,598,357,150,360,365,372,379,258,540,397,4584
Hospital 790,Region 2,District 32,Instrument 5,36,38,36,36,36,36,36,36,36,35,34,33,428
Hospital 790,Region 2,District 32,Instrument 8,94,100,109,109,106,163,148,55,78,102,112,112,1288
Hospital 790,Region 2,District 34,Instrument 1,66,69,74,73,81,88,79,91,86,77,89,87,960
Hospital 790,Region 2,District 34,Instrument 2,1401,1436,1364,1372,1318,1343,1493,1197,1639,1796,2227,1812,18398
Hospital 790,Region 2,District 34,Instrument 3,183,201,184,276,228,170,158,163,163,163,149,142,2180
Hospital 790,Region 2,District 34,Instrument 4,254,187,239,339,416,228,253,216,0,0,0,0,2132
Hospital 790,Region 2,District 34,Instrument 5,0,0,0,0,0,0,0,0,0,7,5,5,17
Hospital 790,Region 2,District 35,Instrument 2,17,16,139,116,131,130,129,110,110,110,110,110,1228
Hospital 790,Region 2,District 37,Instrument 2,4634,4511,4335,4304,4299,4108,4212,3885,3974,3768,3687,3930,49647
Hospital 790,Region 2,District 37,Instrument 3,211,222,237,235,202,200,192,202,204,192,212,212,2521
Hospital 790,Region 2,District 38,Instrument 2,1100,1115,1115,1132,980,1099,1024,987,1022,805,855,965,12199
Hospital 790,Region 2,District 39,Instrument 1,14,15,14,13,12,13,20,17,26,29,25,25,223
Hospital 790,Region 2,District 39,Instrument 2,230,252,223,209,192,218,326,286,431,471,418,415,3671
Hospital 790,Region 2,District 39,Instrument 4,25,25,25,25,25,25,25,25,25,25,25,25,300
Hospital 790,Region 2,District 4,Instrument 2,2300,2308,2102,271,366,322,309,470,436,405,488,509,10286
Hospital 790,Region 2,District 41,Instrument 1,8,6,5,1,3,3,4,3,3,3,3,3,45
Hospital 790,Region 2,District 41,Instrument 2,33,33,31,38,32,37,36,26,31,30,30,33,390
Hospital 790,Region 2,District 41,Instrument 3,15,15,14,17,14,11,11,10,10,11,17,21,166
Hospital 790,Region 2,District 44,Instrument 2,21954,22352,23615,21747,33193,34865,33702,34256,22712,24130,24961,26253,323740
Hospital 790,Region 2,District 44,Instrument 3,7584,8333,9686,8612,0,0,0,0,0,0,0,0,34215
Hospital 790,Region 2,District 44,Instrument 7,6460,6632,6925,6256,6414,4881,7115,6868,7332,6791,7002,6134,78810
Hospital 790,Region 2,District 46,Instrument 2,125,103,123,127,127,27,27,27,26,26,39,26,803
Hospital 790,Region 2,District 48,Instrument 1,42,28,28,27,53,41,66,50,49,49,36,20,489
Hospital 790,Region 2,District 48,Instrument 2,51344,37684,40335,45910,44065,75,101,92,96,99,128,139,220068
Hospital 790,Region 2,District 48,Instrument 3,4030,5504,5455,5516,3060,0,0,0,0,0,0,0,23565
Hospital 790,Region 2,District 48,Instrument 7,0,0,0,0,0,45628,47555,50687,55470,53060,56975,50975,360350
Hospital 790,Region 2,District 5,Instrument 2,250,0,0,0,0,0,0,0,0,0,0,0,250
Hospital 790,Region 2,District 50,Instrument 2,0,0,0,0,1099,1117,1204,1218,0,0,0,0,4638
Hospital 790,Region 2,District 50,Instrument 3,1264,1411,18,1226,1232,1225,1212,1216,1212,1207,1214,1218,13655
Hospital 790,Region 2,District 7,Instrument 2,349,340,340,328,356,401,378,336,275,264,264,320,3951
Hospital 790,Region 2,District 8,Instrument 1,502,504,503,507,503,0,0,0,0,0,0,0,2519
Hospital 790,Region 2,District 8,Instrument 2,3582,3595,3593,3623,3591,4205,4164,4252,4787,4702,4825,5035,49954
Hospital 790,Region 2,District 9,Instrument 2,39683,34617,50584,44946,44946,44946,44946,44946,44946,44946,44946,44946,529398
Hospital 791,Region 5,District 13,Instrument 1,5,5,3,4,4,0,0,0,0,0,0,0,21
Hospital 791,Region 5,District 13,Instrument 2,353,437,406,395,398,2133,1561,2196,1410,2325,1135,2177,14926
Hospital 791,Region 5,District 13,Instrument 3,165,170,191,170,181,760,706,980,790,702,614,513,5942
Hospital 791,Region 5,District 13,Instrument 4,2201,2261,1246,2204,2626,0,0,0,0,0,0,0,10538
Hospital 791,Region 5,District 13,Instrument 5,177,176,179,179,177,178,179,180,177,176,176,178,2132
Hospital 791,Region 5,District 13,Instrument 8,0,0,0,0,0,0,86,83,86,85,88,88,516
Hospital 791,Region 5,District 15,Instrument 1,42,44,49,34,42,46,43,43,44,39,39,0,465
Hospital 791,Region 5,District 15,Instrument 2,-608,-584,-587,-613,1079,1147,1078,1138,1109,1103,1076,0,5338
Hospital 791,Region 5,District 15,Instrument 3,47,14,26,13,0,0,0,0,0,0,0,0,100
Hospital 791,Region 5,District 15,Instrument 5,506,508,586,245,0,0,0,0,0,0,0,0,1845
Hospital 791,Region 5,District 15,Instrument 7,1695,1694,1685,1693,0,0,0,0,0,0,0,0,6767
Hospital 791,Region 5,District 35,Instrument 2,60,94,506,8,28,29,30,116,116,116,116,116,1335
Hospital 791,Region 5,District 39,Instrument 1,0,0,0,0,0,0,18,17,25,20,42,25,147
Hospital 791,Region 5,District 39,Instrument 2,0,0,0,0,0,0,301,279,409,327,698,415,2429
Hospital 791,Region 5,District 39,Instrument 4,0,0,0,0,0,0,0,0,29,29,35,32,125
Hospital 791,Region 5,District 4,Instrument 2,603,678,742,705,776,820,1011,782,872,796,901,845,9531
Hospital 792,Region 2,District 20,Instrument 2,1065,0,730,0,667,0,0,0,0,0,0,0,2462
Hospital 792,Region 2,District 20,Instrument 3,0,0,0,0,0,0,0,0,116,0,116,0,232
Hospital 792,Region 2,District 20,Instrument 6,0,0,0,0,0,0,0,0,6,0,6,0,12
Hospital 792,Region 2,District 27,Instrument 1,0,0,0,0,0,0,0,0,0,0,0,1,1
Hospital 792,Region 2,District 27,Instrument 2,0,0,0,0,0,0,0,0,0,0,0,32,32
Hospital 792,Region 2,District 32,Instrument 1,0,0,0,0,0,0,0,0,0,0,2,2,4
Hospital 792,Region 2,District 32,Instrument 2,0,0,0,0,0,0,0,0,0,0,65,79,144
Hospital 792,Region 2,District 32,Instrument 5,0,0,0,0,0,0,0,0,0,0,179,168,347
Hospital 792,Region 2,District 39,Instrument 1,0,0,0,0,0,0,0,0,0,7,9,0,16
Hospital 792,Region 2,District 39,Instrument 2,0,0,0,0,0,0,0,0,0,95,131,0,226
Hospital 792,Region 2,District 39,Instrument 4,0,0,0,0,0,0,0,0,0,11,19,0,30
Hospital 792,Region 2,District 47,Instrument 2,0,0,0,0,0,0,0,0,0,0,1426,71,1497
Hospital 792,Region 2,District 52,Instrument 7,0,0,0,0,0,0,0,0,0,0,0,5,5
Hospital 793,Region 4,District 10,Instrument 1,336,334,314,341,271,347,280,339,299,208,949,415,4433
Hospital 793,Region 4,District 10,Instrument 2,8107,7273,7092,6908,6756,7004,7207,7430,6921,-1154,-1885,7101,68760
Hospital 793,Region 4,District 10,Instrument 3,1895,1690,2296,1938,1151,1741,1281,1200,1631,1148,1414,1872,19257
Hospital 793,Region 4,District 10,Instrument 4,1035,968,899,836,769,656,674,634,608,593,525,441,8638
Hospital 793,Region 4,District 10,Instrument 6,1535,1353,1394,1892,1865,1694,1390,1695,1656,1961,1912,2038,20385
Hospital 793,Region 4,District 10,Instrument 7,1068,1095,916,926,924,918,918,918,894,892,892,895,11256
Hospital 793,Region 4,District 13,Instrument 1,4,5,4,6,3,0,0,0,0,0,0,0,22
Hospital 793,Region 4,District 13,Instrument 2,262,305,273,256,298,234,295,218,246,230,270,536,3423
Hospital 793,Region 4,District 13,Instrument 3,9,10,9,4,0,178,740,17,126,581,8,72,1754
Hospital 793,Region 4,District 13,Instrument 5,0,0,0,0,0,0,0,-224,0,0,0,0,-224
Hospital 793,Region 4,District 15,Instrument 1,42,40,42,29,35,40,38,42,44,37,45,43,477
Hospital 793,Region 4,District 15,Instrument 2,-1474,-576,-511,-609,1422,1544,1558,1486,1732,1432,1392,1424,8820
Hospital 793,Region 4,District 15,Instrument 3,6,59,12,10,0,0,0,0,0,0,0,0,87
